participant_id,trial_index,book_id,title,gender_group,question_type,character_name,character_type,character_gender,question_id,raw_response,word_tidy,correct_pos,word_tidy_lemma,human_gender_estimate_us,human_gender_estimate_glasgow
T7,5,M89,WINTER DAYS IN THE BIG WOODS,female-biased,activity,MARY,s,f,A4,wash dishes,wash,action,wash,3.3,NA
T7,5,M89,WINTER DAYS IN THE BIG WOODS,female-biased,activity,MARY,s,f,A5,make beds,make,action,make,3.2,3.7813
T7,6,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,MARY,s,f,D1,playful,playful,description,playful,4.083333333333333,3.0286
T7,6,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,MARY,s,f,D2,happy,happy,description,happy,3.3333333333333335,3.3333
T7,7,M89,WINTER DAYS IN THE BIG WOODS,female-biased,activity,MA,s,f,A1,gather vegetables,gather,action,gather,3.5,3.8529
T7,7,M89,WINTER DAYS IN THE BIG WOODS,female-biased,activity,MA,s,f,A2,churn cream,churn,action,churn,2.8,NA
T7,8,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,MA,s,f,D1,busy,busy,description,busy,3.1875,3.8788
T7,8,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,MA,s,f,D2,hard working,hard,description,hard,1.7,5.3438
T7,8,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,MA,s,f,D3,loving,loving,description,love,4.4,2.2941
T7,9,M89,WINTER DAYS IN THE BIG WOODS,female-biased,activity,PA,s,m,A1,hunt,hunt,action,hunt,1.4166666666666667,NA
T7,9,M89,WINTER DAYS IN THE BIG WOODS,female-biased,activity,PA,s,m,A2,tell stories,tell,action,tell,3.0833333333333335,NA
T7,10,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,PA,s,m,D1,hard working,hard,description,hard,1.7,5.3438
T7,10,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,PA,s,m,D2,musical,musical,description,musical,NA,2.8148
T7,10,M89,WINTER DAYS IN THE BIG WOODS,female-biased,description,PA,s,m,D3,imaginative,imaginative,description,imaginative,3.75,2.7813
T7,12,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A1,fish,fish,action,fish,3.2857142857142856,3.9697
T7,12,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A2,cry,cry,action,cry,4,2.7576
T7,12,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A3,open presents,open,action,open,3.5,3.2188
T7,13,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D1,hungry,hungry,description,hungry,2.2142857142857144,NA
T7,13,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D2,impatient,impatient,description,impatient,3.066666666666667,NA
T7,13,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D3,aggressive,aggressive,description,aggressive,NA,6.0741
T7,15,L131,ARTHUR'S NOSE,male-biased,activity,ARTHUR,m,m,A1,play,play,action,play,2.8,3.5294
T7,15,L131,ARTHUR'S NOSE,male-biased,activity,ARTHUR,m,m,A2,went to rhinologist,went,action,go,2.8333333333333335,NA
T7,15,L131,ARTHUR'S NOSE,male-biased,activity,ARTHUR,m,m,A3,decided,decided,action,decide,2.5,NA
T7,16,L131,ARTHUR'S NOSE,male-biased,description,ARTHUR,m,m,D1,worrisome,worrisome,description,worrisome,3.4,NA
T7,16,L131,ARTHUR'S NOSE,male-biased,description,ARTHUR,m,m,D2,sick,sick,description,sick,3.1333333333333333,4.4242
T7,16,L131,ARTHUR'S NOSE,male-biased,description,ARTHUR,m,m,D3,decisive,decisive,description,decisive,2.5,NA
T8,3,M73,CHARLIE AND THE NEW BABY,female-biased,activity,CHARLIE,m,m,A1,go investigate,go,action,go,2.8333333333333335,NA
T8,3,M73,CHARLIE AND THE NEW BABY,female-biased,activity,CHARLIE,m,m,A2,eat,eat,action,eat,2.8,4
T8,3,M73,CHARLIE AND THE NEW BABY,female-biased,activity,CHARLIE,m,m,A3,sleep,sleep,action,sleep,3.3076923076923075,3.6765
T8,3,M73,CHARLIE AND THE NEW BABY,female-biased,activity,CHARLIE,m,m,A4,dream,dream,action,dream,4.1,3
T8,4,M73,CHARLIE AND THE NEW BABY,female-biased,description,CHARLIE,m,m,D1,loved,loved,description,love,4.4,2.2941
T8,4,M73,CHARLIE AND THE NEW BABY,female-biased,description,CHARLIE,m,m,D2,special,special,description,special,3.5384615384615383,2.9091
T8,4,M73,CHARLIE AND THE NEW BABY,female-biased,description,CHARLIE,m,m,D3,family member,family,description,family,3.347826086956522,2.6154
T8,5,M73,CHARLIE AND THE NEW BABY,female-biased,activity,MAMA,s,f,A1,rub his belly,rub,action,rub,3.0833333333333335,NA
T8,5,M73,CHARLIE AND THE NEW BABY,female-biased,activity,MAMA,s,f,A2,feed the calf,feed,action,fee,2.8333333333333335,NA
T8,5,M73,CHARLIE AND THE NEW BABY,female-biased,activity,MAMA,s,f,A3,give calf a bath,give,action,give,3.3333333333333335,3.2258
T8,6,M73,CHARLIE AND THE NEW BABY,female-biased,description,MAMA,s,f,D1,caring,caring,description,care,4,2.2759
T8,6,M73,CHARLIE AND THE NEW BABY,female-biased,description,MAMA,s,f,D2,motherly,motherly,description,motherly,4.5,NA
T8,6,M73,CHARLIE AND THE NEW BABY,female-biased,description,MAMA,s,f,D3,dedicated,dedicated,description,dedicate,3.0833333333333335,NA
T8,6,M73,CHARLIE AND THE NEW BABY,female-biased,description,MAMA,s,f,D4,female,female,description,female,4.833333333333333,NA
T8,8,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A1,quack like a duck,quack,action,quack,3,4.2424
T8,8,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A2,go to the vet,go,action,go,2.8333333333333335,NA
T8,8,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A3,meow like cat,meow,action,meow,3.9166666666666665,NA
T8,8,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A4,said hello,said,action,say,3.3125,NA
T8,9,M1,"BARK, GEORGE",male-biased,description,GEORGE,m,m,D1,funny,funny,description,funny,2.857142857142857,4.4375
T8,9,M1,"BARK, GEORGE",male-biased,description,GEORGE,m,m,D2,playful,playful,description,playful,4.083333333333333,3.0286
T8,9,M1,"BARK, GEORGE",male-biased,description,GEORGE,m,m,D3,possibly mentally ill,possibly,description,possibly,3.3076923076923075,NA
T8,10,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A1,tells him no,tells,action,tell,3.0833333333333335,NA
T8,10,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A2,takes him to the vet,takes,action,take,2.5,4.3235
T8,10,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A3,kisses vet,kisses,action,kiss,3.9,2.2059
T8,10,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A4,kisses everyone,kisses,action,kiss,3.9,2.2059
T8,11,M1,"BARK, GEORGE",male-biased,description,GEORGE'S MOTHER,s,f,D1,tired,tired,description,tire,2.2857142857142856,4.4688
T8,11,M1,"BARK, GEORGE",male-biased,description,GEORGE'S MOTHER,s,f,D2,fed up,fed,description,feed,3.2,NA
T8,11,M1,"BARK, GEORGE",male-biased,description,GEORGE'S MOTHER,s,f,D3,thankful to vet,thankful,description,thankful,3.4166666666666665,3
T8,13,L167,HOW ROCKET LEARNED TO READ,neutral,activity,ROCKET,m,m,A1,chew sticks,chew,action,chew,2.4166666666666665,4.1875
T8,13,L167,HOW ROCKET LEARNED TO READ,neutral,activity,ROCKET,m,m,A2,learn alphabet,learn,action,learn,3.0833333333333335,3.4545
T8,13,L167,HOW ROCKET LEARNED TO READ,neutral,activity,ROCKET,m,m,A3,learn to read,learn,action,learn,3.0833333333333335,3.4545
T8,13,L167,HOW ROCKET LEARNED TO READ,neutral,activity,ROCKET,m,m,A4,spell out words,spell,action,spell,3.3763736263736264,3.5
T8,14,L167,HOW ROCKET LEARNED TO READ,neutral,description,ROCKET,m,m,D1,excited,excited,description,excite,3.7,NA
T8,14,L167,HOW ROCKET LEARNED TO READ,neutral,description,ROCKET,m,m,D2,eager student,eager,description,eager,2.3333333333333335,3.5313
T8,14,L167,HOW ROCKET LEARNED TO READ,neutral,description,ROCKET,m,m,D3,friendly,friendly,description,friendly,3.642857142857143,2.8125
T9,3,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,activity,MOOSE,m,m,A1,puppet show,puppet,NA,puppet,NA,NA
T9,3,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,activity,MOOSE,m,m,A2,sew,sew,action,sew,4.071428571428571,2.2727
T9,3,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,activity,MOOSE,m,m,A3,clean,clean,action,clean,3.857142857142857,2.4706
T9,3,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,activity,MOOSE,m,m,A4,wash,wash,action,wash,3.3,NA
T9,4,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,description,MOOSE,m,m,D1,clean,clean,description,clean,3.857142857142857,2.4706
T9,4,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,description,MOOSE,m,m,D2,smart,smart,description,smart,2.933333333333333,3.7188
T9,4,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,description,MOOSE,m,m,D3,clever,clever,description,clever,3.0833333333333335,4
T9,4,M85,IF YOU GIVE A MOOSE A MUFFIN,male-biased,description,MOOSE,m,m,D4,committed,committed,description,commit,2.75,NA
T9,6,M23,THE GIVING TREE,neutral,activity,BOY,m,m,A1,love,love,action,love,4.4,2.2941
T9,6,M23,THE GIVING TREE,neutral,activity,BOY,m,m,A2,happy,happy,NA,happy,3.3333333333333335,3.3333
T9,6,M23,THE GIVING TREE,neutral,activity,BOY,m,m,A3,grow,grow,action,grow,2.9,4.0769
T9,7,M23,THE GIVING TREE,neutral,description,BOY,m,m,D1,loving,loving,description,love,4.4,2.2941
T9,7,M23,THE GIVING TREE,neutral,description,BOY,m,m,D2,committed,committed,description,commit,2.75,NA
T9,7,M23,THE GIVING TREE,neutral,description,BOY,m,m,D3,comforting,comforting,description,comfort,4,2.7273
T9,8,M23,THE GIVING TREE,neutral,activity,THE TREE,m,f,A1,climb,climb,action,climb,2.5,4.6765
T9,8,M23,THE GIVING TREE,neutral,activity,THE TREE,m,f,A2,grow,grow,action,grow,2.9,4.0769
T9,8,M23,THE GIVING TREE,neutral,activity,THE TREE,m,f,A3,love,love,action,love,4.4,2.2941
T9,9,M23,THE GIVING TREE,neutral,description,THE TREE,m,f,D1,loving,loving,description,love,4.4,2.2941
T9,9,M23,THE GIVING TREE,neutral,description,THE TREE,m,f,D2,understanding,understanding,description,understand,3.3076923076923075,NA
T9,9,M23,THE GIVING TREE,neutral,description,THE TREE,m,f,D3,kind,kind,description,kind,3.7142857142857144,2.5
T9,11,M64,LADYBUG GIRL AT THE BEACH,female-biased,activity,LULU,m,f,A1,jump,jump,action,jump,2.8666666666666667,NA
T9,11,M64,LADYBUG GIRL AT THE BEACH,female-biased,activity,LULU,m,f,A2,swim,swim,action,swim,3.4285714285714284,3.9355
T9,11,M64,LADYBUG GIRL AT THE BEACH,female-biased,activity,LULU,m,f,A3,spread,spread,action,spread,3.5833333333333335,4.1212
T9,12,M64,LADYBUG GIRL AT THE BEACH,female-biased,description,LULU,m,f,D1,fun,fun,description,fun,3,3.3529
T9,12,M64,LADYBUG GIRL AT THE BEACH,female-biased,description,LULU,m,f,D2,excited,excited,description,excite,3.7,NA
T9,12,M64,LADYBUG GIRL AT THE BEACH,female-biased,description,LULU,m,f,D3,jovial,jovial,description,jovial,3.25,NA
T10,3,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,activity,THOMAS,m,m,A1,run,run,action,run,2.7,4.6765
T10,3,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,activity,THOMAS,m,m,A2,brake,brake,action,brake,2.4615384615384617,4.7714
T10,3,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,activity,THOMAS,m,m,A3,take the judge,take,action,take,2.5,4.3235
T10,4,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,description,THOMAS,m,m,D1,blue,blue,description,blue,2.4285714285714284,5.2
T10,4,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,description,THOMAS,m,m,D2,friendly,friendly,description,friendly,3.642857142857143,2.8125
T10,4,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,description,THOMAS,m,m,D3,small motor,small,description,small,3.9285714285714284,3
T10,6,L185,GRANDMA WISHES,female-biased,activity,GRANDMA,m,f,A1,Make a wish on the star,make,action,make,3.2,3.7813
T10,6,L185,GRANDMA WISHES,female-biased,activity,GRANDMA,m,f,A2,carry your grandson,carry,action,carry,2.9166666666666665,4.4688
T10,7,L185,GRANDMA WISHES,female-biased,description,GRANDMA,m,f,D1,pretty,pretty,description,pretty,4.714285714285714,1.5484
T10,7,L185,GRANDMA WISHES,female-biased,description,GRANDMA,m,f,D2,loving,loving,description,love,4.4,2.2941
T10,7,L185,GRANDMA WISHES,female-biased,description,GRANDMA,m,f,D3,affectionate,affectionate,description,affectionate,4.2,2.0909
T10,9,M57,MAISY GOES TO THE LIBRARY,female-biased,activity,MAISY,m,f,A1,go to the library,go,action,go,2.8333333333333335,NA
T10,9,M57,MAISY GOES TO THE LIBRARY,female-biased,activity,MAISY,m,f,A2,found a blue book about birds,found,action,find,2.9375,NA
T10,9,M57,MAISY GOES TO THE LIBRARY,female-biased,activity,MAISY,m,f,A3,look at fish in the aquarium,look,action,look,3.5,NA
T10,10,M57,MAISY GOES TO THE LIBRARY,female-biased,description,MAISY,m,f,D1,intelligent,intelligent,description,intelligent,2.75,3.6857
T10,10,M57,MAISY GOES TO THE LIBRARY,female-biased,description,MAISY,m,f,D2,quiet,quiet,description,quiet,3.5833333333333335,3.1154
T10,10,M57,MAISY GOES TO THE LIBRARY,female-biased,description,MAISY,m,f,D3,nice,nice,description,nice,4.214285714285714,2.6765
T11,3,M84,BUNNY PARTY,neutral,activity,MAX,m,m,A1,wind up,wind,action,wind,3.5307692307692307,3.9394
T11,3,M84,BUNNY PARTY,neutral,activity,MAX,m,m,A2,push,push,action,push,2.25,4.5294
T11,3,M84,BUNNY PARTY,neutral,activity,MAX,m,m,A3,take,take,action,take,2.5,4.3235
T11,3,M84,BUNNY PARTY,neutral,activity,MAX,m,m,A4,fetch,fetch,action,fetch,2.933333333333333,NA
T11,3,M84,BUNNY PARTY,neutral,activity,MAX,m,m,A5,introduce,introduce,action,introduce,2.7,3.697
T11,4,M84,BUNNY PARTY,neutral,description,MAX,m,m,D1,excitable,excitable,description,excitable,3.5,NA
T11,4,M84,BUNNY PARTY,neutral,description,MAX,m,m,D2,excited,excited,description,excite,3.7,NA
T11,4,M84,BUNNY PARTY,neutral,description,MAX,m,m,D3,audacious,audacious,description,audacious,NA,NA
T11,4,M84,BUNNY PARTY,neutral,description,MAX,m,m,D4,jovial,jovial,description,jovial,3.25,NA
T11,4,M84,BUNNY PARTY,neutral,description,MAX,m,m,D5,eager,eager,description,eager,2.3333333333333335,3.5313
T11,5,M84,BUNNY PARTY,neutral,activity,RUBY,m,f,A1,get,get,action,get,3.25,NA
T11,5,M84,BUNNY PARTY,neutral,activity,RUBY,m,f,A2,put,put,action,put,3.125,NA
T11,5,M84,BUNNY PARTY,neutral,activity,RUBY,m,f,A3,fill,fill,action,fill,2.857142857142857,4.2647
T11,5,M84,BUNNY PARTY,neutral,activity,RUBY,m,f,A4,count,count,action,count,2.9285714285714284,4.2121
T11,5,M84,BUNNY PARTY,neutral,activity,RUBY,m,f,A5,discover,discover,action,discover,2.75,4.3125
T11,6,M84,BUNNY PARTY,neutral,description,RUBY,m,f,D1,excited,excited,description,excite,3.7,NA
T11,6,M84,BUNNY PARTY,neutral,description,RUBY,m,f,D2,busy,busy,description,busy,3.1875,3.8788
T11,6,M84,BUNNY PARTY,neutral,description,RUBY,m,f,D3,attentive,attentive,description,attentive,3.1666666666666665,NA
T11,6,M84,BUNNY PARTY,neutral,description,RUBY,m,f,D4,caring,caring,description,care,4,2.2759
T11,6,M84,BUNNY PARTY,neutral,description,RUBY,m,f,D5,diligent,diligent,description,diligent,2.1666666666666665,NA
T11,8,L103,MISS NELSON IS MISSING,female-biased,activity,MISS NELSON/MISS SWAMP,m,f,A1,speak,speak,action,speak,3.1333333333333333,3.4545
T11,8,L103,MISS NELSON IS MISSING,female-biased,activity,MISS NELSON/MISS SWAMP,m,f,A2,hiss,hiss,action,hiss,NA,NA
T11,8,L103,MISS NELSON IS MISSING,female-biased,activity,MISS NELSON/MISS SWAMP,m,f,A3,yell,yell,action,yell,2.6,NA
T11,8,L103,MISS NELSON IS MISSING,female-biased,activity,MISS NELSON/MISS SWAMP,m,f,A4,hang,hang,action,hang,2.5,4.2759
T11,8,L103,MISS NELSON IS MISSING,female-biased,activity,MISS NELSON/MISS SWAMP,m,f,A5,pretend,pretend,action,pretend,3.6,NA
T11,9,L103,MISS NELSON IS MISSING,female-biased,description,MISS NELSON/MISS SWAMP,m,f,D1,clever,clever,description,clever,3.0833333333333335,4
T11,9,L103,MISS NELSON IS MISSING,female-biased,description,MISS NELSON/MISS SWAMP,m,f,D2,strict,strict,description,strict,1.8333333333333333,4.2692
T11,9,L103,MISS NELSON IS MISSING,female-biased,description,MISS NELSON/MISS SWAMP,m,f,D3,kind,kind,description,kind,3.7142857142857144,2.5
T11,9,L103,MISS NELSON IS MISSING,female-biased,description,MISS NELSON/MISS SWAMP,m,f,D4,bold,bold,description,bold,2,5.1563
T11,9,L103,MISS NELSON IS MISSING,female-biased,description,MISS NELSON/MISS SWAMP,m,f,D5,insightful,insightful,description,insightful,NA,NA
T11,11,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A1,awake,awake,action,awake,2.857142857142857,NA
T11,11,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A2,forage,forage,action,forage,NA,4.0714
T11,11,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A3,greet,greet,action,greet,NA,3.5758
T11,11,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A4,rub,rub,action,rub,3.0833333333333335,NA
T11,11,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A5,sniff,sniff,action,sniff,2.75,NA
T11,12,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D1,hungry,hungry,description,hungry,2.2142857142857144,NA
T11,12,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D2,friendly,friendly,description,friendly,3.642857142857143,2.8125
T11,12,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D3,intent,intent,description,intent,NA,NA
T11,12,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D4,impatient,impatient,description,impatient,3.066666666666667,NA
T11,12,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D5,greedy,greedy,description,greedy,2,5.1212
T12,3,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A1,play in the snow,play,action,play,2.8,3.5294
T12,3,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A2,ask for something warmer,ask,action,ask,3.1666666666666665,NA
T12,3,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A3,Is happy with his new item,is,action,be,2.9166666666666665,NA
T12,3,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A4,Puts on a hat,puts,action,put,3.125,NA
T12,3,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A5,Wants a fur coat to wear,wants,action,want,2.8,NA
T12,4,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D1,cold,cold,description,cold,2.5,4.6
T12,4,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D2,happy,happy,description,happy,3.3333333333333335,3.3333
T12,4,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D3,excited,excited,description,excite,3.7,NA
T12,4,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D4,unhappy,unhappy,description,unhappy,3,3.9677
T12,4,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D5,warm,warm,description,warm,3.533333333333333,2.9143
T12,5,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A1,Talks to little bear,talks,action,talk,3.7142857142857144,NA
T12,5,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A2,makes a coat for little bear,makes,action,make,3.2,3.7813
T12,5,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A3,"m,akes a hat for little bear",makes,action,make,3.2,3.7813
T12,5,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A4,makes snow pants,makes,action,make,3.2,3.7813
T12,5,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A5,listens to little bear complain,listens,action,listen,3.5714285714285716,NA
T12,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D1,creative,creative,description,creative,3.4,NA
T12,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D2,happy,happy,description,happy,3.3333333333333335,3.3333
T12,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D3,worried,worried,description,worry,3.5384615384615383,2.9091
T12,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D4,busy,busy,description,busy,3.1875,3.8788
T12,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D5,helpful,helpful,description,helpful,3.8333333333333335,3.1
T12,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A1,give llama baby a tissue,give,action,give,3.3333333333333335,3.2258
T12,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A2,gives llama medicine,gives,action,give,3.3333333333333335,3.2258
T12,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A3,reads to llama,reads,action,read,3.4,3.6
T12,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A4,feeds llama,feeds,action,feed,3.2,NA
T12,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A5,puts llama to bed,puts,action,put,3.125,NA
T12,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D1,helpful,helpful,description,helpful,3.8333333333333335,3.1
T12,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D2,caring,caring,description,care,4,2.2759
T12,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D3,loving,loving,description,love,4.4,2.2941
T12,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D4,doctoring,doctoring,description,doctor,1.9230769230769231,5.1515
T12,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D5,nurturing,nurturing,description,nurture,4.5,1.875
T12,10,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A1,feels sick,feels,action,feel,3.6666666666666665,NA
T12,10,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A2,takes medicine,takes,action,take,2.5,4.3235
T12,10,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A3,sleeps,sleeps,action,sleep,3.3076923076923075,3.6765
T12,10,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A4,sneezes,sneezes,action,sneeze,2.8333333333333335,NA
T12,10,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A5,coughs,coughs,action,cough,2.5833333333333335,4.6857
T12,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D1,sick,sick,description,sick,3.1333333333333333,4.4242
T12,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D2,tired,tired,description,tire,2.2857142857142856,4.4688
T12,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D3,feeling yucky,feeling,description,feel,3.6666666666666665,NA
T12,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D4,bored,bored,description,bore,2.5,NA
T12,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D5,helpful,helpful,description,helpful,3.8333333333333335,3.1
T12,13,M93,SHOW DOG,neutral,activity,ED,m,m,A1,scruffy,scruffy,NA,scruffy,1.8333333333333333,NA
T12,13,M93,SHOW DOG,neutral,activity,ED,m,m,A2,muddy,muddy,NA,muddy,NA,5.1719
T12,13,M93,SHOW DOG,neutral,activity,ED,m,m,A3,drooly,drooly,NA,drooly,NA,NA
T12,13,M93,SHOW DOG,neutral,activity,ED,m,m,A4,wiggly,wiggly,NA,wiggly,NA,NA
T12,13,M93,SHOW DOG,neutral,activity,ED,m,m,A5,tail-wagging,tail,action,tail,3,3.9697
T12,14,M93,SHOW DOG,neutral,description,ED,m,m,D1,frisky,frisky,description,frisky,NA,NA
T12,14,M93,SHOW DOG,neutral,description,ED,m,m,D2,mangy,mangy,description,mangy,NA,NA
T12,14,M93,SHOW DOG,neutral,description,ED,m,m,D3,dirty,dirty,description,dirty,2.3333333333333335,5.0294
T12,14,M93,SHOW DOG,neutral,description,ED,m,m,D4,unkempt,unkempt,description,unkempt,NA,NA
T12,14,M93,SHOW DOG,neutral,description,ED,m,m,D5,drooly,drooly,description,drooly,NA,NA
T12,15,M93,SHOW DOG,neutral,activity,PRINCESS,m,f,A1,prim,prim,NA,prim,NA,NA
T12,15,M93,SHOW DOG,neutral,activity,PRINCESS,m,f,A2,proper,proper,NA,proper,3.4705882352941178,3.3571
T12,15,M93,SHOW DOG,neutral,activity,PRINCESS,m,f,A3,serious,serious,NA,serious,3,4.6857
T12,15,M93,SHOW DOG,neutral,activity,PRINCESS,m,f,A4,pretty,pretty,NA,pretty,4.714285714285714,1.5484
T12,15,M93,SHOW DOG,neutral,activity,PRINCESS,m,f,A5,clean,clean,action,clean,3.857142857142857,2.4706
T12,16,M93,SHOW DOG,neutral,description,PRINCESS,m,f,D1,straight,straight,description,straight,2.642857142857143,NA
T12,16,M93,SHOW DOG,neutral,description,PRINCESS,m,f,D2,perfect,perfect,description,perfect,3.5,NA
T12,16,M93,SHOW DOG,neutral,description,PRINCESS,m,f,D3,strong,strong,description,strong,1.8,5.8
