trial_index,participant_id,question_type,book_id,time_elapsed,character_name,question_id,response,title,character_type,character_gender,gender_group
12,T21,description,M93,332257,PRINCESS,D1,pretty,SHOW DOG,m,f,neutral
12,T21,description,M93,332257,PRINCESS,D2,clean,SHOW DOG,m,f,neutral
13,T21,familiarity,NA,340013,NA,book_1,familiar,NA,NA,NA,NA
13,T21,familiarity,NA,340013,NA,book_2,familiar,NA,NA,NA,NA
13,T21,familiarity,NA,340013,NA,book_3,familiar,NA,NA,NA,NA
14,T21,participant_gender,NA,343226,NA,gender,female,NA,NA,NA,NA
3,T22,activity,L223,294307,MICKEY,A1,bump,IN THE NIGHT KITCHEN,m,m,neutral
3,T22,activity,L223,294307,MICKEY,A2,mix,IN THE NIGHT KITCHEN,m,m,neutral
3,T22,activity,L223,294307,MICKEY,A3,bake,IN THE NIGHT KITCHEN,m,m,neutral
3,T22,activity,L223,294307,MICKEY,A4,shout,IN THE NIGHT KITCHEN,m,m,neutral
3,T22,activity,L223,294307,MICKEY,A5,clump,IN THE NIGHT KITCHEN,m,m,neutral
4,T22,description,L223,1034455,MICKEY,D1,persistant,IN THE NIGHT KITCHEN,m,m,neutral
4,T22,description,L223,1034455,MICKEY,D2,determined,IN THE NIGHT KITCHEN,m,m,neutral
4,T22,description,L223,1034455,MICKEY,D3,outgoing,IN THE NIGHT KITCHEN,m,m,neutral
4,T22,description,L223,1034455,MICKEY,D4,energized,IN THE NIGHT KITCHEN,m,m,neutral
4,T22,description,L223,1034455,MICKEY,D5,productive,IN THE NIGHT KITCHEN,m,m,neutral
6,T22,activity,M70,1064325,MAMA LLAMA,A1,sneeze,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,T22,activity,M70,1064325,MAMA LLAMA,A2,snif,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,T22,activity,M70,1064325,MAMA LLAMA,A3,wipe,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,T22,activity,M70,1064325,MAMA LLAMA,A4,sweat,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,T22,activity,M70,1064325,MAMA LLAMA,A5,walk,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,T22,description,M70,1106124,MAMA LLAMA,D1,sick,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,T22,description,M70,1106124,MAMA LLAMA,D2,slow,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,T22,description,M70,1106124,MAMA LLAMA,D3,determined,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,T22,description,M70,1106124,MAMA LLAMA,D4,hurting,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,T22,description,M70,1106124,MAMA LLAMA,D5,ill,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
8,T22,activity,M70,1194037,LLAMA LLAMA,A1,sniffle,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,T22,activity,M70,1194037,LLAMA LLAMA,A2,snuffle,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,T22,activity,M70,1194037,LLAMA LLAMA,A3,rest,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,T22,activity,M70,1194037,LLAMA LLAMA,A4,eat,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,T22,activity,M70,1194037,LLAMA LLAMA,A5,look,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,T22,description,M70,1325085,LLAMA LLAMA,D1,smart,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,T22,description,M70,1325085,LLAMA LLAMA,D2,determined,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,T22,description,M70,1325085,LLAMA LLAMA,D3,perseveres,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,T22,description,M70,1325085,LLAMA LLAMA,D4,pushes,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,T22,description,M70,1325085,LLAMA LLAMA,D5,quiet,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
11,T22,activity,L213,1356205,CRANE TRUCK,A1,build,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
11,T22,activity,L213,1356205,CRANE TRUCK,A2,drive,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
11,T22,activity,L213,1356205,CRANE TRUCK,A3,enters,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
11,T22,activity,L213,1356205,CRANE TRUCK,A4,sleep,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
11,T22,activity,L213,1356205,CRANE TRUCK,A5,swings,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
12,T22,description,L213,1378437,CRANE TRUCK,D1,loud,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
12,T22,description,L213,1378437,CRANE TRUCK,D2,rough,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
12,T22,description,L213,1378437,CRANE TRUCK,D3,determined,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
12,T22,description,L213,1378437,CRANE TRUCK,D4,excited,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
12,T22,description,L213,1378437,CRANE TRUCK,D5,tough,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
13,T22,activity,L213,1574725,CEMENT MIXER,A1,drive,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
13,T22,activity,L213,1574725,CEMENT MIXER,A2,travels,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
13,T22,activity,L213,1574725,CEMENT MIXER,A3,folds,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
13,T22,activity,L213,1574725,CEMENT MIXER,A4,spins,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
13,T22,activity,L213,1574725,CEMENT MIXER,A5,churns,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
14,T22,description,L213,1609639,CEMENT MIXER,D1,loud,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
14,T22,description,L213,1609639,CEMENT MIXER,D2,noisy,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
14,T22,description,L213,1609639,CEMENT MIXER,D3,boisterous,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
14,T22,description,L213,1609639,CEMENT MIXER,D4,rough,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
14,T22,description,L213,1609639,CEMENT MIXER,D5,strong,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
15,T22,activity,L213,1646435,DUMP TRUCK,A1,move,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
15,T22,activity,L213,1646435,DUMP TRUCK,A2,cuddles,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
15,T22,activity,L213,1646435,DUMP TRUCK,A3,dizzy,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
15,T22,activity,L213,1646435,DUMP TRUCK,A4,weary,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
15,T22,activity,L213,1646435,DUMP TRUCK,A5,shining,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
16,T22,description,L213,1773938,DUMP TRUCK,D1,loud,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
16,T22,description,L213,1773938,DUMP TRUCK,D2,roaring,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
16,T22,description,L213,1773938,DUMP TRUCK,D3,big,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
16,T22,description,L213,1773938,DUMP TRUCK,D4,rough,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
16,T22,description,L213,1773938,DUMP TRUCK,D5,helpful,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
17,T22,activity,L213,1792998,BULLDOZER,A1,drives,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
17,T22,activity,L213,1792998,BULLDOZER,A2,pushes,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
17,T22,activity,L213,1792998,BULLDOZER,A3,shoves,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
17,T22,activity,L213,1792998,BULLDOZER,A4,builds,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
17,T22,activity,L213,1792998,BULLDOZER,A5,moves,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
18,T22,description,L213,1878346,BULLDOZER,D1,loud,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
18,T22,description,L213,1878346,BULLDOZER,D2,big,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
18,T22,description,L213,1878346,BULLDOZER,D3,powerful,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
18,T22,description,L213,1878346,BULLDOZER,D4,tough,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
18,T22,description,L213,1878346,BULLDOZER,D5,beefy,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
19,T22,activity,L213,1894801,EXCAVATOR,A1,moves,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
19,T22,activity,L213,1894801,EXCAVATOR,A2,drives,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
19,T22,activity,L213,1894801,EXCAVATOR,A3,screams,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
19,T22,activity,L213,1894801,EXCAVATOR,A4,moves,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
19,T22,activity,L213,1894801,EXCAVATOR,A5,shoves,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
20,T22,description,L213,1903585,EXCAVATOR,D1,big,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
20,T22,description,L213,1903585,EXCAVATOR,D2,loud,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
20,T22,description,L213,1903585,EXCAVATOR,D3,fast,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
20,T22,description,L213,1903585,EXCAVATOR,D4,strong,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
20,T22,description,L213,1903585,EXCAVATOR,D5,tough,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",s,m,male-biased
21,T22,familiarity,NA,1979401,NA,book_1,not familiar,NA,NA,NA,NA
21,T22,familiarity,NA,1979401,NA,book_2,not familiar,NA,NA,NA,NA
21,T22,familiarity,NA,1979401,NA,book_3,not familiar,NA,NA,NA,NA
22,T22,participant_gender,NA,2038394,NA,gender,m,NA,NA,NA,NA
3,T23,activity,M53,233320,HARRY,A1,flip-flopped,HARRY THE DIRTY DOG,m,m,male-biased
3,T23,activity,M53,233320,HARRY,A2,played dead,HARRY THE DIRTY DOG,m,m,male-biased
3,T23,activity,M53,233320,HARRY,A3,danced,HARRY THE DIRTY DOG,m,m,male-biased
3,T23,activity,M53,233320,HARRY,A4,sang,HARRY THE DIRTY DOG,m,m,male-biased
3,T23,activity,M53,233320,HARRY,A5,slid down a coal chute,HARRY THE DIRTY DOG,m,m,male-biased
4,T23,description,M53,260030,HARRY,D1,energetic,HARRY THE DIRTY DOG,m,m,male-biased
4,T23,description,M53,260030,HARRY,D2,excited,HARRY THE DIRTY DOG,m,m,male-biased
4,T23,description,M53,260030,HARRY,D3,dirty,HARRY THE DIRTY DOG,m,m,male-biased
4,T23,description,M53,260030,HARRY,D4,crafty,HARRY THE DIRTY DOG,m,m,male-biased
4,T23,description,M53,260030,HARRY,D5,smart,HARRY THE DIRTY DOG,m,m,male-biased
6,T23,activity,L185,525625,GRANDMA,A1,wished upon a star,GRANDMA WISHES,m,f,female-biased
6,T23,activity,L185,525625,GRANDMA,A2,went to bed,GRANDMA WISHES,m,f,female-biased
6,T23,activity,L185,525625,GRANDMA,A3,Made a wish for her grandchild,GRANDMA WISHES,m,f,female-biased
6,T23,activity,L185,525625,GRANDMA,A4,Told a story about her experience wishing on a star,GRANDMA WISHES,m,f,female-biased
6,T23,activity,L185,525625,GRANDMA,A5,explained who she made the wish for.,GRANDMA WISHES,m,f,female-biased
7,T23,description,L185,549618,GRANDMA,D1,thoughtful,GRANDMA WISHES,m,f,female-biased
7,T23,description,L185,549618,GRANDMA,D2,wise,GRANDMA WISHES,m,f,female-biased
7,T23,description,L185,549618,GRANDMA,D3,caring,GRANDMA WISHES,m,f,female-biased
7,T23,description,L185,549618,GRANDMA,D4,dedicated,GRANDMA WISHES,m,f,female-biased
7,T23,description,L185,549618,GRANDMA,D5,kind,GRANDMA WISHES,m,f,female-biased
9,T23,activity,M42,645738,MOUSE,A1,sweeps,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
9,T23,activity,M42,645738,MOUSE,A2,fluffs pillow,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
9,T23,activity,M42,645738,MOUSE,A3,washed floors,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
9,T23,activity,M42,645738,MOUSE,A4,drank milk,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
9,T23,activity,M42,645738,MOUSE,A5,ate a cookie,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
10,T23,description,M42,667802,MOUSE,D1,active,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
10,T23,description,M42,667802,MOUSE,D2,greedy,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
10,T23,description,M42,667802,MOUSE,D3,needy,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
10,T23,description,M42,667802,MOUSE,D4,demanding,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
10,T23,description,M42,667802,MOUSE,D5,clean,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
11,T23,familiarity,NA,676028,NA,book_1,not familiar,NA,NA,NA,NA
11,T23,familiarity,NA,676028,NA,book_2,not familiar,NA,NA,NA,NA
11,T23,familiarity,NA,676028,NA,book_3,not familiar,NA,NA,NA,NA
12,T23,participant_gender,NA,680155,NA,gender,male,NA,NA,NA,NA
3,T24,activity,M73,208344,CHARLIE,A1,snorts,CHARLIE AND THE NEW BABY,m,m,female-biased
3,T24,activity,M73,208344,CHARLIE,A2,investigates,CHARLIE AND THE NEW BABY,m,m,female-biased
3,T24,activity,M73,208344,CHARLIE,A3,eats ,CHARLIE AND THE NEW BABY,m,m,female-biased
3,T24,activity,M73,208344,CHARLIE,A4,sleep,CHARLIE AND THE NEW BABY,m,m,female-biased
3,T24,activity,M73,208344,CHARLIE,A5,dream,CHARLIE AND THE NEW BABY,m,m,female-biased
4,T24,description,M73,293864,CHARLIE,D1,happy,CHARLIE AND THE NEW BABY,m,m,female-biased
4,T24,description,M73,293864,CHARLIE,D2,curious,CHARLIE AND THE NEW BABY,m,m,female-biased
4,T24,description,M73,293864,CHARLIE,D3,hungry,CHARLIE AND THE NEW BABY,m,m,female-biased
4,T24,description,M73,293864,CHARLIE,D4,lovable,CHARLIE AND THE NEW BABY,m,m,female-biased
4,T24,description,M73,293864,CHARLIE,D5,accepting,CHARLIE AND THE NEW BABY,m,m,female-biased
5,T24,activity,M73,361472,MAMA,A1,rubs bellies,CHARLIE AND THE NEW BABY,s,f,female-biased
5,T24,activity,M73,361472,MAMA,A2,be loving,CHARLIE AND THE NEW BABY,s,f,female-biased
5,T24,activity,M73,361472,MAMA,A3,feed,CHARLIE AND THE NEW BABY,s,f,female-biased
5,T24,activity,M73,361472,MAMA,A4,scratch,CHARLIE AND THE NEW BABY,s,f,female-biased
5,T24,activity,M73,361472,MAMA,A5,tucks in,CHARLIE AND THE NEW BABY,s,f,female-biased
6,T24,description,M73,428648,MAMA,D1,loving,CHARLIE AND THE NEW BABY,s,f,female-biased
6,T24,description,M73,428648,MAMA,D2,caring,CHARLIE AND THE NEW BABY,s,f,female-biased
6,T24,description,M73,428648,MAMA,D3,clean,CHARLIE AND THE NEW BABY,s,f,female-biased
6,T24,description,M73,428648,MAMA,D4,affectionate,CHARLIE AND THE NEW BABY,s,f,female-biased
6,T24,description,M73,428648,MAMA,D5,nurturing,CHARLIE AND THE NEW BABY,s,f,female-biased
8,T24,activity,M57,525003,MAISY,A1,read,MAISY GOES TO THE LIBRARY,m,f,female-biased
8,T24,activity,M57,525003,MAISY,A2,go to the library,MAISY GOES TO THE LIBRARY,m,f,female-biased
8,T24,activity,M57,525003,MAISY,A3,observed the aquarium,MAISY GOES TO THE LIBRARY,m,f,female-biased
8,T24,activity,M57,525003,MAISY,A4,sat down,MAISY GOES TO THE LIBRARY,m,f,female-biased
8,T24,activity,M57,525003,MAISY,A5,laughs,MAISY GOES TO THE LIBRARY,m,f,female-biased
9,T24,description,M57,618242,MAISY,D1,quiet,MAISY GOES TO THE LIBRARY,m,f,female-biased
9,T24,description,M57,618242,MAISY,D2,happy,MAISY GOES TO THE LIBRARY,m,f,female-biased
9,T24,description,M57,618242,MAISY,D3,adament,MAISY GOES TO THE LIBRARY,m,f,female-biased
9,T24,description,M57,618242,MAISY,D4,entertained,MAISY GOES TO THE LIBRARY,m,f,female-biased
9,T24,description,M57,618242,MAISY,D5,bookish,MAISY GOES TO THE LIBRARY,m,f,female-biased
11,T24,activity,L185,745328,GRANDMA,A1,wished upon a star,GRANDMA WISHES,m,f,female-biased
11,T24,activity,L185,745328,GRANDMA,A2,heard about the birth,GRANDMA WISHES,m,f,female-biased
11,T24,activity,L185,745328,GRANDMA,A3,her heart swelled up,GRANDMA WISHES,m,f,female-biased
11,T24,activity,L185,745328,GRANDMA,A4,wanted a healthy child,GRANDMA WISHES,m,f,female-biased
11,T24,activity,L185,745328,GRANDMA,A5,saw a special star,GRANDMA WISHES,m,f,female-biased
12,T24,description,L185,808353,GRANDMA,D1,hopeful,GRANDMA WISHES,m,f,female-biased
12,T24,description,L185,808353,GRANDMA,D2,wishful,GRANDMA WISHES,m,f,female-biased
12,T24,description,L185,808353,GRANDMA,D3,special,GRANDMA WISHES,m,f,female-biased
12,T24,description,L185,808353,GRANDMA,D4,playful,GRANDMA WISHES,m,f,female-biased
12,T24,description,L185,808353,GRANDMA,D5,loving,GRANDMA WISHES,m,f,female-biased
13,T24,familiarity,NA,814735,NA,book_1,not familiar,NA,NA,NA,NA
13,T24,familiarity,NA,814735,NA,book_2,not familiar,NA,NA,NA,NA
13,T24,familiarity,NA,814735,NA,book_3,not familiar,NA,NA,NA,NA
14,T24,participant_gender,NA,818185,NA,gender,female,NA,NA,NA,NA
3,T25,activity,M81,191831,MR. GILLY,A1,climb,TRASHY TOWN,m,m,male-biased
3,T25,activity,M81,191831,MR. GILLY,A2,turn,TRASHY TOWN,m,m,male-biased
3,T25,activity,M81,191831,MR. GILLY,A3,drive,TRASHY TOWN,m,m,male-biased
3,T25,activity,M81,191831,MR. GILLY,A4,empty,TRASHY TOWN,m,m,male-biased
3,T25,activity,M81,191831,MR. GILLY,A5,take,TRASHY TOWN,m,m,male-biased
4,T25,description,M81,227122,MR. GILLY,D1,hardworking,TRASHY TOWN,m,m,male-biased
4,T25,description,M81,227122,MR. GILLY,D2,dirty,TRASHY TOWN,m,m,male-biased
4,T25,description,M81,227122,MR. GILLY,D3,strong,TRASHY TOWN,m,m,male-biased
6,T25,activity,M47,319045,BIG SISTER,A1,change,I'M A BIG SISTER,m,f,female-biased
6,T25,activity,M47,319045,BIG SISTER,A2,sing,I'M A BIG SISTER,m,f,female-biased
6,T25,activity,M47,319045,BIG SISTER,A3,hold,I'M A BIG SISTER,m,f,female-biased
7,T25,description,M47,375842,BIG SISTER,D1,big,I'M A BIG SISTER,m,f,female-biased
7,T25,description,M47,375842,BIG SISTER,D2,caring,I'M A BIG SISTER,m,f,female-biased
9,T25,activity,L107,564598,THOMAS,A1,go,"THOMAS AND FRIENDS: GO, TRAIN, GO!",m,m,male-biased
9,T25,activity,L107,564598,THOMAS,A2,decelerate,"THOMAS AND FRIENDS: GO, TRAIN, GO!",m,m,male-biased
9,T25,activity,L107,564598,THOMAS,A3,accelerate,"THOMAS AND FRIENDS: GO, TRAIN, GO!",m,m,male-biased
10,T25,description,L107,592897,THOMAS,D1,fast,"THOMAS AND FRIENDS: GO, TRAIN, GO!",m,m,male-biased
10,T25,description,L107,592897,THOMAS,D2,slow,"THOMAS AND FRIENDS: GO, TRAIN, GO!",m,m,male-biased
11,T25,familiarity,NA,601730,NA,book_1,not familiar,NA,NA,NA,NA
11,T25,familiarity,NA,601730,NA,book_2,not familiar,NA,NA,NA,NA
11,T25,familiarity,NA,601730,NA,book_3,familiar,NA,NA,NA,NA
12,T25,participant_gender,NA,607585,NA,gender,MALE,NA,NA,NA,NA
3,T26,activity,M64,131797,LULU,A1,builds a sand castle,LADYBUG GIRL AT THE BEACH,m,f,female-biased
3,T26,activity,M64,131797,LULU,A2,fly kites,LADYBUG GIRL AT THE BEACH,m,f,female-biased
3,T26,activity,M64,131797,LULU,A3,draws in sand,LADYBUG GIRL AT THE BEACH,m,f,female-biased
4,T26,description,M64,152073,LULU,D1,shy,LADYBUG GIRL AT THE BEACH,m,f,female-biased
4,T26,description,M64,152073,LULU,D2,smart,LADYBUG GIRL AT THE BEACH,m,f,female-biased
4,T26,description,M64,152073,LULU,D3,playful,LADYBUG GIRL AT THE BEACH,m,f,female-biased
6,T26,activity,M42,215422,MOUSE,A1,draws a picture,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
6,T26,activity,M42,215422,MOUSE,A2,sweeping ,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
7,T26,description,M42,242723,MOUSE,D1,always on the go,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
7,T26,description,M42,242723,MOUSE,D2,easily distracted ,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
9,T26,activity,M74,268874,BEAR,A1,eats his lawn,BEAR WANTS MORE,m,m,male-biased
9,T26,activity,M74,268874,BEAR,A2,fishes,BEAR WANTS MORE,m,m,male-biased
10,T26,description,M74,278456,BEAR,D1,hungry ,BEAR WANTS MORE,m,m,male-biased
10,T26,description,M74,278456,BEAR,D2,loud,BEAR WANTS MORE,m,m,male-biased
11,T26,familiarity,NA,287097,NA,book_1,not familiar,NA,NA,NA,NA
11,T26,familiarity,NA,287097,NA,book_2,not familiar,NA,NA,NA,NA
11,T26,familiarity,NA,287097,NA,book_3,not familiar,NA,NA,NA,NA
12,T26,participant_gender,NA,290435,NA,gender,female,NA,NA,NA,NA
3,T27,activity,M84,336927,MAX,A1,wound,BUNNY PARTY,m,m,neutral
3,T27,activity,M84,336927,MAX,A2,fetched,BUNNY PARTY,m,m,neutral
3,T27,activity,M84,336927,MAX,A3,dressed,BUNNY PARTY,m,m,neutral
3,T27,activity,M84,336927,MAX,A4,introduced,BUNNY PARTY,m,m,neutral
3,T27,activity,M84,336927,MAX,A5,pushed,BUNNY PARTY,m,m,neutral
4,T27,description,M84,461201,MAX,D1,devious,BUNNY PARTY,m,m,neutral
4,T27,description,M84,461201,MAX,D2,crafty,BUNNY PARTY,m,m,neutral
4,T27,description,M84,461201,MAX,D3,mischievous,BUNNY PARTY,m,m,neutral
4,T27,description,M84,461201,MAX,D4,silly,BUNNY PARTY,m,m,neutral
4,T27,description,M84,461201,MAX,D5,fun,BUNNY PARTY,m,m,neutral
5,T27,activity,M84,563486,RUBY,A1,invited,BUNNY PARTY,m,f,neutral
5,T27,activity,M84,563486,RUBY,A2,filled,BUNNY PARTY,m,f,neutral
5,T27,activity,M84,563486,RUBY,A3,counted,BUNNY PARTY,m,f,neutral
5,T27,activity,M84,563486,RUBY,A4,sent,BUNNY PARTY,m,f,neutral
5,T27,activity,M84,563486,RUBY,A5,discovered,BUNNY PARTY,m,f,neutral
6,T27,description,M84,673322,RUBY,D1,friendly,BUNNY PARTY,m,f,neutral
6,T27,description,M84,673322,RUBY,D2,happy,BUNNY PARTY,m,f,neutral
6,T27,description,M84,673322,RUBY,D3,suspicious,BUNNY PARTY,m,f,neutral
6,T27,description,M84,673322,RUBY,D4,diligent,BUNNY PARTY,m,f,neutral
6,T27,description,M84,673322,RUBY,D5,loving,BUNNY PARTY,m,f,neutral
8,T27,activity,M15,784216,CLOVER,A1,played,THE OTHER SIDE,m,f,female-biased
8,T27,activity,M15,784216,CLOVER,A2,found,THE OTHER SIDE,m,f,female-biased
8,T27,activity,M15,784216,CLOVER,A3,stood,THE OTHER SIDE,m,f,female-biased
8,T27,activity,M15,784216,CLOVER,A4,felt,THE OTHER SIDE,m,f,female-biased
8,T27,activity,M15,784216,CLOVER,A5,jumped,THE OTHER SIDE,m,f,female-biased
9,T27,description,M15,832778,CLOVER,D1,inquisitive,THE OTHER SIDE,m,f,female-biased
9,T27,description,M15,832778,CLOVER,D2,friendly,THE OTHER SIDE,m,f,female-biased
9,T27,description,M15,832778,CLOVER,D3,compassionate,THE OTHER SIDE,m,f,female-biased
9,T27,description,M15,832778,CLOVER,D4,brave,THE OTHER SIDE,m,f,female-biased
9,T27,description,M15,832778,CLOVER,D5,inclusive,THE OTHER SIDE,m,f,female-biased
10,T27,activity,M15,889529,MAMA,A1,warned,THE OTHER SIDE,s,f,female-biased
10,T27,activity,M15,889529,MAMA,A2,said,THE OTHER SIDE,s,f,female-biased
10,T27,activity,M15,889529,MAMA,A3,asked,THE OTHER SIDE,s,f,female-biased
10,T27,activity,M15,889529,MAMA,A4,watched,THE OTHER SIDE,s,f,female-biased
10,T27,activity,M15,889529,MAMA,A5,smiled,THE OTHER SIDE,s,f,female-biased
11,T27,description,M15,924546,MAMA,D1,friendly,THE OTHER SIDE,s,f,female-biased
11,T27,description,M15,924546,MAMA,D2,encouraging,THE OTHER SIDE,s,f,female-biased
11,T27,description,M15,924546,MAMA,D3,kind,THE OTHER SIDE,s,f,female-biased
11,T27,description,M15,924546,MAMA,D4,proper,THE OTHER SIDE,s,f,female-biased
11,T27,description,M15,924546,MAMA,D5,maternal,THE OTHER SIDE,s,f,female-biased
12,T27,activity,M15,985540,ANNIE,A1,climbed,THE OTHER SIDE,s,f,female-biased
12,T27,activity,M15,985540,ANNIE,A2,sat,THE OTHER SIDE,s,f,female-biased
12,T27,activity,M15,985540,ANNIE,A3,smiled,THE OTHER SIDE,s,f,female-biased
12,T27,activity,M15,985540,ANNIE,A4,watched,THE OTHER SIDE,s,f,female-biased
12,T27,activity,M15,985540,ANNIE,A5,danced,THE OTHER SIDE,s,f,female-biased
13,T27,description,M15,1038561,ANNIE,D1,friendly,THE OTHER SIDE,s,f,female-biased
13,T27,description,M15,1038561,ANNIE,D2,happy,THE OTHER SIDE,s,f,female-biased
13,T27,description,M15,1038561,ANNIE,D3,curious,THE OTHER SIDE,s,f,female-biased
13,T27,description,M15,1038561,ANNIE,D4,playful,THE OTHER SIDE,s,f,female-biased
13,T27,description,M15,1038561,ANNIE,D5,free,THE OTHER SIDE,s,f,female-biased
15,T27,activity,L210,1098456,BABY BELUGA,A1,swim,BABY BELUGA,m,n,female-biased
