word,gender,log_tasa_freq,log_subt_freq,log_kidbook_freq,valence,arousal,concreteness,adult_aoa
man,1.1,9.35979432514452,4.9737,5.337538079701318,5.42,4.36,4.79,3.11
many,2.933333333333333,10.06279633502101,4.2632,4.653960350157523,NA,NA,2.37,4.6
maple,3.4285714285714284,5.087596335232384,2.2201,2.1972245773362196,6.09,3.77,4.46,5.94
march,2.5,6.300785794663244,3.0885,2.3978952727983707,NA,NA,4.03,6.85
March,2.9285714285714284,NA,NA,NA,NA,NA,NA,NA
marched,2.4615384615384617,5.318119993844216,2.0374,2.1972245773362196,NA,NA,NA,NA
mare,4,4.465908118654584,2.1732,1.9459101490553132,5.62,3.64,4.75,8.84
Margaret,4.9,NA,3.2133,NA,NA,NA,NA,NA
Maria,4.9,NA,3.0626,NA,NA,NA,NA,NA
Mark,1,NA,3.6216,NA,NA,NA,NA,NA
marry,4.416666666666667,5.655991810819852,3.7262,2.3978952727983707,7.09,5.52,3.03,5.83
Mars,2.357142857142857,NA,2.7292,NA,NA,NA,NA,NA
Marshall,1.4285714285714286,NA,3.1212,NA,NA,NA,NA,NA
Martha,4.9,NA,3.1649,NA,NA,NA,NA,NA
marvelous,3.3333333333333335,4.61512051684126,2.8274,1.6094379124341003,7.21,3.77,2.04,8.27
mary,4.785714285714286,7.029972911706386,NA,4.143134726391533,NA,NA,NA,NA
master,1.3571428571428572,6.642486801367256,3.6485,3.367295829986474,5.72,4.4,2.63,6.5
matter,3.0714285714285716,8.09712193091871,4.2765,3.6375861597263857,5.82,4.05,3.54,7.56
mattress,3.1538461538461537,4.0943445622221,2.5289,1.6094379124341003,5.74,3.45,5,5.1
Max,1.2,NA,3.5588,NA,NA,NA,NA,NA
maybe,3.2142857142857144,7.878534196140362,NA,4.219507705176107,NA,NA,1.52,4.5
mayor,2.125,5.429345628954441,3.203,3.1354942159291497,4.59,4.15,4.37,8.28
Mcgee,1.8,NA,NA,NA,NA,NA,NA,NA
mcgregor,1.3846153846153846,1.791759469228055,NA,2.5649493574615367,NA,NA,NA,NA
me,3.0714285714285716,9.808737215990318,5.6733,6.728628613084702,NA,NA,4.33,3.28
meal,3,6.20050917404269,3.1682,2.4849066497880004,7.05,4.85,4.62,4.74
mean,2.7857142857142856,7.911324018963353,4.8024,3.9889840465642745,2.43,4.81,2.5,4
means,3,8.224967478914584,4.0468,3.784189633918261,NA,NA,1.93,8.29
meant,2.9285714285714284,7.140453043101158,3.7257,3.1780538303479458,NA,NA,1.5,NA
meanwhile,3.0714285714285716,5.723585101952381,NA,1.9459101490553132,NA,NA,1.27,NA
measured,2.6606334841628962,6.234410725718371,2.1614,1.6094379124341003,NA,NA,3.4,NA
meat,2.0714285714285716,6.86171134048073,3.3477,2.4849066497880004,6.62,4.3,4.9,4.42
meatballs,2.6923076923076925,NA,2.0645,2.0794415416798357,NA,NA,NA,NA
meet,3.4166666666666665,7.392647520721623,4.2545,3.367295829986474,6.09,3.71,3,4.74
meeting,2.7142857142857144,6.658011045870748,3.8295,3.295836866004329,4.55,3.71,3.31,5.72
melted,3,5.5909869805108565,2.3054,1.791759469228055,NA,NA,3.66,NA
Melvin,1.2,NA,NA,NA,NA,NA,NA,NA
member,2.1666666666666665,6.530877627725885,3.167,1.6094379124341003,5.95,3.47,3.07,8.2
men,1,8.867990898182093,4.279,3.58351893845611,NA,NA,4.75,NA
mend,3.857142857142857,3.6635616461296463,2.1271,1.9459101490553132,6.53,3.76,3.5,9.11
merrily,3.9285714285714284,3.091042453358316,2.0492,1.6094379124341003,NA,NA,1.93,NA
merry,3.466666666666667,4.189654742026425,NA,2.1972245773362196,7.2,4.57,2.41,5.89
merrymen,1.6153846153846154,NA,NA,1.6094379124341003,NA,NA,NA,NA
mess,2.7333333333333334,5.575949103146316,3.6005,2.9444389791664403,3.5,4.7,3.9,4.28
met,3.1875,7.329093736246592,3.9894,3.9318256327243257,NA,NA,2.58,NA
Michael,1.0769230769230769,NA,4.005,NA,NA,NA,NA,NA
Mickey,2.142857142857143,NA,2.9809,NA,NA,NA,NA,NA
middle,3,7.697121317282625,3.658,3.6635616461296463,5.22,2.85,3.69,4.7
midnight,3.2142857142857144,5.293304824724492,3.1608,1.6094379124341003,6.18,4.05,3.14,6.21
might,2.5,8.98343977178426,4.4205,4.382026634673881,NA,NA,2.32,NA
mighty,2,5.575949103146316,3.1323,2.0794415416798357,6.45,5.43,2.61,5.63
Mike,1.1,NA,3.7565,NA,NA,NA,NA,NA
mile,2.6153846153846154,6.2166061010848646,3.0302,2.0794415416798357,4.78,3.43,3.63,7.65
miles,2.769230769230769,8.011686729127847,3.6533,2.772588722239781,NA,NA,3.61,NA
milk,4,7.1808311990445555,3.3365,4.143134726391533,6.74,2.33,4.92,3.37
milked,3.588235294117647,3.091042453358316,1.3979,1.6094379124341003,NA,NA,NA,NA
million,2.8,7.367077059881012,3.7886,2.3978952727983707,7.55,5.38,2.9,6.47
mind,2.923076923076923,8.037543185118697,4.393,3.7612001156935624,6.7,5.05,2.5,5.37
mine,2.857142857142857,6.693323668269949,4.1072,3.8066624897703196,NA,NA,3.56,4.24
minute,2.9,7.186144304522325,4.2845,3.2188758248682006,5.5,3.76,3.04,7.26
mirror,3.642857142857143,6.2878585601617845,3.0913,2.8903717578961645,5.9,4.55,4.97,4.89
miss,3.142857142857143,NA,NA,4.890349128221754,4.1,3.9,2.54,6.33
Miss,4.857142857142857,NA,4.3775,NA,NA,NA,NA,NA
missed,3.4166666666666665,5.942799375126701,3.6598,2.1972245773362196,NA,NA,NA,NA
missing,3.0714285714285716,5.940171252720432,3.6518,2.4849066497880004,NA,NA,2.57,NA
mistake,3,5.82600010738045,3.7161,2.4849066497880004,2.89,4.93,1.97,5.78
mister,1.2,4.31748811353631,3.3668,1.791759469228055,5.56,3.2,3.15,6.39
mistress,4.769230769230769,4.584967478670572,2.7832,2.70805020110221,3.86,5.96,4.22,11.72
mit,2.3846153846153846,NA,1.5911,1.6094379124341003,NA,NA,NA,NA
mittens,3.7857142857142856,4.0943445622221,1.7243,1.791759469228055,NA,NA,NA,NA
mixed,3.2142857142857144,6.246106765481563,3.0378,2.8903717578961645,NA,NA,3.03,NA
mixer,3.142857142857143,1.6094379124341003,1.7482,1.9459101490553132,4.9,4.17,4.33,7.05
mobile,3,3.8918202981106265,2.5821,1.9459101490553132,5.81,3.76,2.93,8.72
mom,4.8,7.332369205929062,NA,4.219507705176107,7.64,4.62,4.4,2.22
moment,3.2857142857142856,7.733245646529795,3.9795,4.060443010546419,6.1,4.05,1.61,7.95
mommy,5,2.772588722239781,NA,3.5263605246161616,7.39,3.7,4.07,2.5
Monday,3.076923076923077,NA,3.2302,NA,NA,NA,NA,NA
money,2.6153846153846154,8.39795910349254,4.5143,3.1354942159291497,7.1,6.86,4.54,5.11
monkey,2.4,5.0689042022202315,3.233,3.367295829986474,5.82,5.15,4.9,4.21
monkeys,2.769230769230769,4.736198448394496,2.6085,3.1780538303479458,NA,NA,NA,NA
monster,2,5.6131281063880705,3.2973,3.2188758248682006,2.55,5.55,3.72,4.58
months,3.0588235294117645,7.448333860897476,3.9199,2.1972245773362196,NA,NA,NA,NA
moo,2.9166666666666665,NA,NA,3.5263605246161616,5.48,3.95,3.4,3.53
moon,3.7,7.3395376954076745,3.4064,4.51085950651685,7,3.43,4.9,4.83
Moose,1.7,NA,NA,NA,NA,NA,NA,NA
more,3,10.164697304656794,4.821,5.659482215759621,NA,NA,2.37,3.78
morning,3.2857142857142856,8.452974619089586,4.3501,5.14166355650266,6.41,3.95,3.44,4
Morris,1.5,NA,2.8791,NA,NA,NA,NA,NA
Mortimer,1.0666666666666667,NA,NA,NA,NA,NA,NA,NA
most,2.8333333333333335,9.709902803463462,4.2526,4.418840607796598,NA,NA,2.38,NA
mostly,3.1666666666666665,6.546785410760524,3.1242,1.9459101490553132,NA,NA,2.03,NA
mother,5,9.000976444070345,4.3888,5.739792912179234,7.53,4.73,4.6,2.63
motor,1.2857142857142858,5.902633333401366,2.8274,2.0794415416798357,5.64,5.42,4.84,7.42
mountain,1.6428571428571428,7.399398083331354,3.2567,3.6375861597263857,6.65,4.12,4.96,6.15
mountains,2.4285714285714284,7.53955882930103,2.9786,3.091042453358316,NA,NA,NA,NA
mouse,3.1333333333333333,6.846943139585379,2.9894,4.804021044733257,4.8,3.38,4.83,4.94
mouth,3.0714285714285716,7.530479995245536,3.7264,4.290459441148391,5.59,4.14,4.74,3.58
mouthful,3.2142857142857144,3.4339872044851463,1.9395,2.1972245773362196,4.88,3.8,3.96,6.37
move,2.923076923076923,8.322151070212902,4.3289,3.5263605246161616,4.95,4.24,3.25,4.62
moved,3.125,7.97728198675515,3.5486,3.1354942159291497,NA,NA,NA,NA
movie,2.7333333333333334,6.049733455231958,3.7974,2.1972245773362196,7.24,4.39,4.59,3.56
moving,3.0714285714285716,7.692113339595466,3.7857,3.6109179126442243,NA,NA,3.82,NA
Mr.,1,NA,NA,NA,NA,NA,NA,NA
Mrs.,4.928571428571429,NA,NA,NA,NA,NA,NA,NA
much,3.1,9.488502271043805,4.6958,5.0689042022202315,NA,NA,1.69,4.58
mud,2.3076923076923075,6.548219102762372,2.8791,3.044522437723423,5.06,3.19,4.86,4.05
mulberry,3.4615384615384617,2.995732273553991,NA,1.9459101490553132,5.74,2.75,4.48,8.88
mule,2,4.663439094112067,2.5551,1.9459101490553132,4.26,2.78,5,5.65
Mulligan,1.9,NA,1.9542,NA,NA,NA,NA,NA
munch,2.4285714285714284,NA,1.6435,1.791759469228055,6.32,3.62,3.82,7.6
murmured,3.5,4.465908118654584,0.6021,2.302585092994046,NA,NA,NA,NA
music,3.5,6.964135612418245,3.8885,3.258096538021482,7.67,5.57,4.31,3.81
must,2.7142857142857144,9.40738632416852,4.5522,5.147494476813453,5.45,4.1,2.13,4.58
mustard,3,3.871201010907891,2.5185,1.791759469228055,4.74,3.39,4.93,4.95
my,2.9,10.033726029459856,5.5377,7.088408778675395,NA,NA,2.42,2.72
myself,2.923076923076923,7.097548850614793,4.2423,3.5553480614894135,NA,NA,2.97,3.81
name,3.1333333333333333,8.563695025067657,4.515,4.77912349311153,5.62,3.04,3.5,3.68
named,3,7.479299637782834,3.5521,3.4657359027997265,NA,NA,NA,NA
Nancy,4.846153846153846,NA,3.0366,NA,NA,NA,NA,NA
nap,3.5,4.8283137373023015,2.8102,3.1354942159291497,6.53,4.14,4.03,2.53
napkin,3.235294117647059,3.295836866004329,2.2672,2.1972245773362196,5.63,3.09,4.93,4.79
napping,3.3333333333333335,NA,1.8129,2.302585092994046,NA,NA,4.03,NA
narrator,2.1666666666666665,2.772588722239781,NA,1.791759469228055,6.48,2.57,3.89,6.72
naughty,3.4285714285714284,3.1354942159291497,2.7193,2.302585092994046,6.04,6.95,2.04,4.9
near,3.2142857142857144,8.345692873253865,3.6273,3.5553480614894135,NA,NA,2.79,5.41
nearby,3,6.716594773520978,2.6294,2.4849066497880004,NA,NA,2.86,6.85
nearly,3.066666666666667,7.467942332285852,3.236,2.8903717578961645,NA,NA,1.89,7.49
neck,3,6.8501261661455,3.4823,2.995732273553991,5.44,3.65,5,3
Ned,1.2307692307692308,NA,NA,NA,NA,NA,NA,NA
need,3.3846153846153846,8.739055922830724,4.8198,4.204692619390966,5.45,3.67,1.69,3.56
neighborhood,3,6.315358001522335,3.2723,2.1972245773362196,6.09,4.05,4.75,6.47
neighbors,3,6.238324625039508,2.939,1.9459101490553132,NA,NA,NA,NA
neither,3.0714285714285716,6.879355804460439,3.5381,2.302585092994046,NA,NA,1.64,6.74
Nellie,4.5,NA,NA,NA,NA,NA,NA,NA
Nelson,1.3,NA,2.7513,NA,NA,NA,NA,NA
nest,3.857142857142857,6.129050210060545,2.7536,2.9444389791664403,5.65,3.35,4.86,5.11
net,2.933333333333333,5.883322388488279,2.8998,2.0794415416798357,5,3,4.53,7
never,2.857142857142857,9.089189170412032,4.8419,5.4638318050256105,NA,NA,1.59,5.07
new,3,9.661861751843032,4.5672,5.19295685089021,7.68,5.14,2.81,4.72
news,2.7142857142857144,7.023758954738443,3.9243,2.772588722239781,4.96,4.61,3.41,6.16
next,3.066666666666667,8.846496938558838,4.3634,5.030437921392435,NA,NA,2.56,4.35
nibble,4,2.6390573296152584,1.8921,1.6094379124341003,6.3,3.96,3.72,7.37
nice,4.214285714285714,7.132497551660044,4.5202,4.624972813284271,6.95,3.53,2.18,3.95
nicely,4.076923076923077,3.784189633918261,2.7084,1.9459101490553132,NA,NA,2.18,NA
Nicholas,1,NA,2.5416,NA,NA,NA,NA,NA
Nick,1.3529411764705883,NA,3.4861,NA,NA,NA,NA,NA
night,2.857142857142857,8.687273461787838,4.6451,5.634789603169249,6.68,3.57,4.52,3.61
Nikolai,1.5,NA,NA,NA,NA,NA,NA,NA
nine,3.0833333333333335,6.666956792429207,3.5368,3.6375861597263857,5.1,3.83,4.04,3.23
no,2.7857142857142856,10.109077944602749,NA,6.3578422665081,NA,NA,2.45,2.72
Noah,1.2666666666666666,NA,2.659,NA,NA,NA,NA,NA
nobody,2.8333333333333335,6.745236349484363,NA,3.713572066704308,NA,NA,2.32,5.25
nodded,2.8333333333333335,6.3473892096560105,1.5441,2.9444389791664403,NA,NA,NA,NA
noise,2.6,6.977281341630747,3.2504,4.007333185232471,3.36,5.75,3.52,4.5
noisy,2.9285714285714284,5.327876168789581,2.4116,1.791759469228055,3.21,5.15,3.56,5.33
none,2.9285714285714284,6.823286122355687,3.7514,3.2188758248682006,NA,NA,2.59,5.57
nook,3.857142857142857,NA,1.7404,1.6094379124341003,6.33,2.8,4.37,9.74
north,2.5,8.049427057110695,NA,3.367295829986474,5.72,2.15,4.14,6.55
nose,2.9166666666666665,7.079184394609668,3.5512,4.61512051684126,5.5,3.1,4.89,2.95
not,3.0625,10.939550451543395,5.442,7.5352967024440884,NA,NA,2.08,3.89
note,3.3333333333333335,6.92461239604856,3.4365,2.9444389791664403,5.78,3.33,4.61,6.4
nothing,2.9375,8.329658067569396,4.6388,4.574710978503383,NA,NA,2.21,5.21
November,2.8666666666666667,NA,2.6513,NA,NA,NA,NA,NA
now,2.642857142857143,9.781432906528822,5.2131,6.1441856341256456,NA,NA,1.48,5.25
nowhere,2.8461538461538463,5.293304824724492,3.3002,2.1972245773362196,NA,NA,1.79,5.41
nurse,4.230769230769231,5.8916442118257715,3.3608,2.1972245773362196,5.41,4.64,4.39,5.84
nut,2.0714285714285716,4.343805421853684,2.902,2.302585092994046,5.44,4.24,4.52,5.21
Nutbrown,2.1,NA,NA,NA,NA,NA,NA,NA
o'clock,2.8666666666666667,6.456769655572163,NA,NA,NA,NA,NA,NA
oats,3,4.543294782270004,2.0253,1.6094379124341003,NA,NA,4.78,7.49
ocean,3.7142857142857144,7.4999765409521215,3.1892,3.091042453358316,7.39,3.5,4.86,4.74
off,2.8461538461538463,9.201501423308978,4.7793,5.541263545158426,NA,NA,2.79,3.83
office,2.4285714285714284,7.445417556701687,4.017,3.367295829986474,4.54,3.05,4.93,6.68
officer,2.142857142857143,6.2166061010848646,3.7215,2.0794415416798357,4.91,4.38,4.8,6.5
often,3.2,8.792549614177382,3.4663,3.1354942159291497,NA,NA,2.5,6.53
oh,3.3333333333333335,8.016647877057803,NA,6.028278520230698,NA,NA,1.48,4.72
oil,3.076923076923077,7.646831391430482,3.3214,2.3978952727983707,3.91,4.25,4.93,7.33
ok,2.9411764705882355,NA,NA,2.0794415416798357,NA,NA,2.11,NA
okay,3.3333333333333335,5.855071922202427,NA,3.4657359027997265,NA,NA,1.89,3.43
old,2.6,9.27049429479593,4.4922,5.817111159963204,3.19,4.48,2.72,3.72
older,2.933333333333333,7.095064377287131,3.3296,2.1972245773362196,NA,NA,3.19,NA
Olivia,4.7,NA,2.4281,NA,NA,NA,NA,NA
once,3.4285714285714284,8.783702698635217,4.2453,4.955827057601261,NA,NA,2.74,4.97
one,2.857142857142857,10.751820591227055,5.195,6.606650186198215,6.09,2.67,3.97,3.23
ones,3.032967032967033,7.392031567514591,3.7142,3.367295829986474,NA,NA,NA,NA
only,3.1,9.7932261582785909,4.7425,5.14166355650266,NA,NA,2.41,4.95
onto,2.8666666666666667,7.079184394609668,3.2723,2.995732273553991,NA,NA,2.46,NA
open,3.5,8.211754397375197,4.2133,4.31748811353631,6.14,4.43,3.21,5
opened,3.142857142857143,7.605392364814935,3.2373,4.02535169073515,NA,NA,NA,NA
Oprah,4.7,NA,NA,NA,NA,NA,NA,NA
orange,3.085714285714286,6.059123195581797,3.0565,3.4339872044851463,6.81,4.04,4.66,3.26
order,2.5833333333333335,8.101374671228582,3.9023,2.4849066497880004,5.82,3.19,2.79,6.26
ordered,2.357142857142857,6.375024819828097,3.2755,1.6094379124341003,NA,NA,3.14,NA
ostrich,2.5714285714285716,3.4339872044851463,1.6902,1.6094379124341003,5.16,3.87,4.71,6.42
other,2.933333333333333,10.188967201432709,4.5741,5.293304824724492,5.41,3.48,2.04,5.33
others,3.2142857142857144,8.551401362745974,3.7043,3.7376696182833684,NA,NA,NA,NA
ought,3,6.1092475827643655,3.6148,2.772588722239781,5,3,1.43,9.62
our,3.3,9.394327208089198,4.8539,5.3471075307174685,NA,NA,1.97,4.35
out,2.9,10.422876406962606,5.2948,6.633318433280377,NA,NA,2.73,3.28
outside,2.769230769230769,7.993619994827744,3.9381,4.204692619390966,NA,NA,4.25,3.58
oven,3.5384615384615383,4.867534450455582,2.6571,2.0794415416798357,6.16,2.95,4.97,5.67
over,2.9375,9.816294340833752,4.8292,5.840641657373398,NA,NA,2.46,5.57
owl,2.8125,5.840641657373398,2.4579,4.859812404361672,6.3,3.57,4.93,6.21
own,2.7857142857142856,9.003316202541857,4.3696,4.110873864173311,NA,NA,1.96,5.21
owner,2.4615384615384617,6.12029741895095,3.0741,1.6094379124341003,6.38,4.71,3.78,7.5
package,2.357142857142857,5.564520407322694,3.0656,1.791759469228055,5.17,4.73,4.72,6.61
packed,2.642857142857143,5.908082938168931,2.9566,1.6094379124341003,NA,NA,NA,NA
page,3.3125,7.785305182539862,3.2817,3.6109179126442243,6.09,3.45,4.9,5.16
paid,2.9285714285714284,6.93828448401696,3.6405,1.9459101490553132,NA,NA,NA,NA
pail,3.1875,5.170483995038151,1.6902,3.1780538303479458,4.5,2.24,4.93,6.16
painted,3.076923076923077,6.311734809152915,2.8519,1.6094379124341003,NA,NA,4.5,NA
painters,2.6470588235294117,3.6635616461296463,1.9868,1.791759469228055,NA,NA,NA,NA
painting,2.933333333333333,5.58724865840025,3.1732,1.9459101490553132,6.9,3.25,4.59,5.26
paints,3.1666666666666665,4.605170185988092,2.1461,1.791759469228055,NA,NA,NA,NA
pajamas,4,3.5263605246161616,2.4742,2.5649493574615367,NA,NA,4.73,3.48
pal,2.0714285714285716,3.332204510175204,3.4681,1.9459101490553132,6.67,3.25,3.93,5.74
palace,2.933333333333333,5.869296913133774,2.9912,2.3978952727983707,6.1,4.67,4.57,6.89
pan,3.5833333333333335,5.802118375377063,2.798,1.791759469228055,5.15,3.05,4.86,4.72
pancake,3.3846153846153846,4.0943445622221,2.3075,2.1972245773362196,7.71,4,4.86,4.26
panda,3.5384615384615383,3.295836866004329,2.0374,2.302585092994046,7.55,4.05,4.75,5.67
pants,2.357142857142857,5.44673737166631,3.4767,2.833213344056216,5.62,3.8,4.86,3.23
papa,1.1785714285714286,5.998936561946683,NA,4.110873864173311,7,4.4,4.43,3.05
paper,2.7,8.057377488557991,3.722,3.713572066704308,5.42,3.52,4.93,4
parade,3.2857142857142856,5.318119993844216,2.8182,2.302585092994046,6.37,4.8,4.54,6.53
pardon,3.2857142857142856,3.828641396489095,3.5183,1.9459101490553132,5.5,2.8,2.24,7.83
parents,2.923076923076923,7.647308832356238,3.856,2.3978952727983707,NA,NA,NA,NA
Paris,3.9411764705882355,NA,3.548,NA,NA,NA,NA,NA
park,3.4,6.946013991099227,3.5657,2.995732273553991,7,2.7,4.74,4.47
parlor,3.4,4.574710978503383,2.4829,2.0794415416798357,5.85,2.71,4.28,8.94
parrot,2.8333333333333335,4.330733340286331,2.2253,1.6094379124341003,6.79,4.65,5,5.58
part,3.104761904761905,9.055556158175316,4.1251,3.295836866004329,4.77,3.36,3.29,5.11
party,3.2666666666666666,7.444833273892193,4.0752,4.219507705176107,7.18,6.08,3.89,4.58
Pascal,1.5,NA,1.7482,NA,NA,NA,NA,NA
pass,2.9285714285714284,7.231287004327616,3.7415,2.5649493574615367,5.73,4.38,2.71,5.39
passengers,3.142857142857143,5.683579767338681,2.798,2.4849066497880004,NA,NA,NA,NA
past,2.857142857142857,7.886457270977689,3.8002,4.04305126783455,5.09,4.71,1.7,6.78
pat,2.642857142857143,6.054439346269371,NA,3.1780538303479458,NA,NA,4.16,5.07
patch,2.8666666666666667,5.420534999272286,2.9489,2.0794415416798357,5.11,2.84,4.7,7.28
patient,3.230769230769231,5.849324779946859,3.5115,1.791759469228055,6.71,2.77,2.5,7.05
patted,3.3076923076923075,4.574710978503383,1.3802,1.9459101490553132,NA,NA,NA,NA
paul,1.1333333333333333,6.499787040655854,NA,3.1780538303479458,NA,NA,NA,NA
paws,2.7142857142857144,5.049856007249537,2.1072,3.4011973816621555,NA,NA,NA,NA
peach,4.142857142857143,4.290459441148391,2.5119,2.0794415416798357,6.83,4.7,4.9,4.21
peacock,2.642857142857143,2.1972245773362196,NA,1.9459101490553132,NA,NA,5,5.76
peanut,2.933333333333333,4.68213122712422,2.8,3.044522437723423,6.38,3.48,4.89,5
peanuts,2.7142857142857144,4.624972813284271,2.5866,1.6094379124341003,5.63,3.86,4.9,4.72
peas,3.6153846153846154,4.8283137373023015,2.3766,1.791759469228055,6.1,2.95,NA,NA
peck,3.176470588235294,2.8903717578961645,2.2577,1.6094379124341003,NA,NA,4.16,7.89
peddler,2.1333333333333333,2.8903717578961645,1.4914,1.9459101490553132,3.77,4.83,4.52,8.44
peeked,3.4166666666666665,3.6635616461296463,1.5682,1.791759469228055,NA,NA,NA,NA
peep,3.1,2.8903717578961645,2.356,3.58351893845611,4.42,4.3,3.37,8.22
pencil,2.7857142857142856,5.886104031450156,2.7024,2.5649493574615367,5.65,3.11,4.88,4.06
penguin,3.2142857142857144,2.6390573296152584,2.1703,3.044522437723423,6.65,4,5,5.68
penny,3.5,5.849324779946859,3.0934,3.332204510175204,6.29,5.55,4.83,4.67
people,3.1,10.295732322473437,4.7501,4.700480365792417,5.7,3.77,4.82,3.52
peppers,2.7142857142857144,3.091042453358316,2.0334,1.791759469228055,NA,NA,NA,NA
perfect,3.5,6.39024066706535,3.9081,3.58351893845611,7.19,4.71,1.69,5.78
perfectly,3.466666666666667,5.8377304471659395,3.3438,2.3978952727983707,NA,NA,1.52,6.16
perhaps,3.3076923076923075,7.940939762327791,NA,3.7376696182833684,NA,NA,1.19,7.6
person,3,8.496173824192162,4.0357,3.1780538303479458,6.1,3.71,4.72,4.67
pet,3.0714285714285716,6.400257445308821,3.0128,3.258096538021482,7.05,3.76,4.71,4.05
Pete,1.2,NA,3.2911,NA,NA,NA,NA,NA
peter,1.4375,6.818924065275521,NA,4.143134726391533,NA,NA,3.68,NA
petticoat,4.3076923076923075,NA,1.6128,1.791759469228055,5.57,3.87,4.68,11
Philip,1.0769230769230769,NA,2.8062,NA,NA,NA,NA,NA
Phoebe,5,NA,3.3326,NA,NA,NA,NA,NA
piano,3.357142857142857,5.545177444479562,3.1035,2.772588722239781,6.4,3.61,4.9,5.5
pick,2.857142857142857,7.017506142941256,4.0051,3.6375861597263857,5.91,3.62,3.82,5.26
picked,3.1333333333333333,7.259819610363186,3.5484,3.9512437185814275,NA,NA,2.63,NA
pickle,2.7857142857142856,2.8903717578961645,2.3729,2.8903717578961645,6.52,3.48,4.64,6.05
pickled,2.7142857142857144,NA,1.8865,1.791759469228055,5.55,3,3.91,9.3
picnic,3.8333333333333335,5.1647859739235145,2.776,3.4339872044851463,7.11,3.65,4.83,5.53
picture,3.6,8.012349639327795,3.8489,3.4657359027997265,6.73,3.29,4.52,4.05
pictures,3.6,7.4127640174265625,3.5413,2.772588722239781,7.22,4.29,4.71,5.11
pie,3.857142857142857,5.123963979403259,3.1664,3.871201010907891,6.45,4.05,4.92,3.67
piece,3.1538461538461537,7.498315870766981,3.8028,3.258096538021482,5.23,3.57,4.14,4.89
pig,2.5,6.3835066348840055,3.3004,4.174387269895637,4.83,3.68,5,3.84
pigeon,2.642857142857143,3.6635616461296463,2.48,2.1972245773362196,5.58,2.95,4.71,6.21
pile,2.5714285714285716,6.386879319362645,2.828,2.4849066497880004,4.74,4.43,4.56,5.79
pillow,3.769230769230769,4.919980925828125,2.7649,1.9459101490553132,7,2.9,5,3.47
pin,2.992857142857143,5.017279836814924,2.9222,2.0794415416798357,5.29,3.73,4.92,4.53
pine,2.823529411764706,6.1441856341256456,2.5011,2.3978952727983707,6.58,3.25,4.37,5.53
pink,4.642857142857143,5.966146739123692,3.1623,3.5553480614894135,6.68,4.35,3.93,3.8
pinkalicious,4.733333333333333,NA,NA,1.9459101490553132,NA,NA,NA,NA
pins,3.4285714285714284,4.663439094112067,2.3617,1.6094379124341003,NA,NA,NA,NA
pip,3.3076923076923075,3.1780538303479458,NA,3.258096538021482,NA,NA,NA,10.69
pipe,1.75,5.805134968916488,2.9956,2.0794415416798357,4.75,4.11,4.88,8.17
piper,2.7142857142857144,1.9459101490553132,NA,2.4849066497880004,NA,NA,NA,7.91
pirate,1.3571428571428572,4.406719247264253,2.5752,2.3978952727983707,4.19,5.26,4.64,6.5
pits,2.4,4.499809670330265,2.2068,1.6094379124341003,NA,NA,NA,NA
pity,3.3846153846153846,4.584967478670572,3.0792,1.6094379124341003,3.18,4.07,1.87,8.72
pizza,2.6923076923076925,4.30406509320417,3.233,1.6094379124341003,7.89,4.58,5,4.67
place,3,9.146654820290049,4.4877,4.736198448394496,5.86,3.52,3.48,4.95
placed,3,7.27655640271871,2.7952,2.1972245773362196,NA,NA,NA,NA
places,2.8461538461538463,7.994294986415977,3.4325,3.4011973816621555,NA,NA,NA,NA
plain,3.2,6.688354713946762,3.0469,2.833213344056216,5.08,2.68,2.26,7.37
plan,3.2857142857142856,7.422373700986824,3.8712,3.1354942159291497,6.14,3.86,3.4,6.78
plane,2.642857142857143,6.621405651764134,3.6878,2.3978952727983707,5.72,4.91,4.92,4.95
planted,3.4285714285714284,5.948034989180646,2.6599,2.1972245773362196,NA,NA,NA,NA
plants,3.6923076923076925,8.101071503119543,2.6893,2.0794415416798357,NA,NA,NA,NA
plastic,2.8823529411764706,6.208590026096629,2.9814,1.9459101490553132,4.48,3.36,4.79,5.11
plate,3.142857142857143,6.212606095751519,3.1169,2.995732273553991,4.8,3.18,4.77,3.84
play,2.8,8.227375506834035,4.2572,4.897839799950911,7.55,3.81,3.24,4.1
played,2.7857142857142856,7.116394144093465,3.458,3.4339872044851463,NA,NA,NA,NA
playing,3,7.116394144093465,3.876,3.6375861597263857,NA,NA,NA,NA
please,3.5714285714285716,7.0909098220799835,4.7493,4.927253685157205,NA,NA,1.64,3.48
pleased,3.7333333333333334,6.304448802421981,3.1632,2.0794415416798357,7.82,4.25,2.37,8.26
plow,1.6666666666666667,4.8283137373023015,1.9868,1.791759469228055,5.09,4.04,4.46,7.11
plowed,1.5714285714285714,4.1588830833596715,1.5315,2.0794415416798357,NA,NA,NA,NA
plum,3.857142857142857,3.6888794541139363,2.243,2.3978952727983707,6.15,2.76,4.85,5.5
plump,3.4,4.204692619390966,1.8808,1.791759469228055,4.95,4.43,4,8.21
poached,2.3076923076923075,NA,1.7993,2.0794415416798357,NA,NA,NA,NA
pocket,2.9285714285714284,6.42648845745769,3.2605,3.5553480614894135,5.67,4.5,4.68,4.74
